2026/08/06 23:44:53.687, 1
2026/08/06 23:44:53.793, 1
2026/08/06 23:44:53.902, 81
2026/08/06 23:44:54.011, 81
2026/08/06 23:44:54.118, 48
2026/08/06 23:44:54.226, 48
2026/08/06 23:44:54.334, 44
2026/08/06 23:44:54.442, 44
2026/08/06 23:44:54.548, 52
2026/08/06 23:44:54.657, 52
2026/08/06 23:44:54.766, 29
