backend,policy,trial,request,kind,ttft_ms,tpot_ms,total_ms,prompt_tokens,completion_tokens,output_tps,burst_ms
cpu,cacheflow,1,0,long_prefill,3027.595499996096,36.00287142866624,3279.6155999967596,790,8,27.77556234594608,7513.9291000014055
cpu,cacheflow,1,1,short_decode,104.04779999953462,267.9862519999733,6803.704099998868,393,26,3.7315347057434107,7513.9291000014055
cpu,cacheflow,1,2,long_prefill,3026.190600001428,36.01835714341308,3278.3191000053193,630,8,27.76362053433847,7513.9291000014055
cpu,cacheflow,1,3,short_decode,102.89309999643592,156.2923787234777,7448.634899999888,393,48,6.398264638157839,7513.9291000014055
cpu,cacheflow,1,4,long_prefill,1534.620400001586,34.89492857105298,1778.8848999989568,720,8,28.65745943465114,7513.9291000014055
cpu,cacheflow,1,5,short_decode,1533.699899999192,98.32716666672543,3893.5519000006025,393,25,10.170129313188138,7513.9291000014055
cpu,cacheflow,1,6,long_prefill,1536.3295000061044,34.69142857128255,1779.1695000050822,720,8,28.825564157591266,7513.9291000014055
cpu,cacheflow,1,7,short_decode,105.72559999855002,25.115899999946123,708.507199997257,393,25,39.81541573274878,7513.9291000014055
